0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.11728E-08	7.17826E-08	1.32326E-08	4.53271E-09	4.99331E-08	1.47891E-07	2.63706E-08	4.71441E-08	5.14007E-08	2.72799E-08	5.93639E-08	7.72379E-08	1.35396E-07	2.77463E-07	2.85644E-07	2.04476E-07	1.65917E-07	1.40942E-07	4.0711E-07	4.57395E-07	4.33161E-07	4.25795E-07	4.1211E-07	3.57033E-07	4.67414E-07	4.95598E-07	5.57125E-07	3.7766E-07	3.99318E-07	7.02172E-07	2.04174E-07
3.57614E-07	4.87472E-07	1.11537E-07	4.38753E-08	3.68433E-07	9.65072E-07	2.15343E-07	3.62777E-07	3.95656E-07	2.29549E-07	4.58818E-07	5.83776E-07	9.6297E-07	1.81654E-06	1.88149E-06	1.41981E-06	1.19449E-06	1.04454E-06	2.64983E-06	2.95956E-06	2.84588E-06	2.82688E-06	2.77136E-06	2.46871E-06	3.14126E-06	3.32829E-06	3.70943E-06	2.6735E-06	2.83018E-06	4.63173E-06	1.60417E-06
9.69693E-07	1.29922E-06	3.38819E-07	1.45049E-07	1.03233E-06	2.51132E-06	6.41655E-07	1.04266E-06	1.13737E-06	6.96586E-07	1.3222E-06	1.65968E-06	2.63895E-06	4.73631E-06	4.92354E-06	3.83504E-06	3.29752E-06	2.93454E-06	6.88485E-06	7.66238E-06	7.43577E-06	7.43259E-06	7.34294E-06	6.65135E-06	8.31984E-06	8.81139E-06	9.76982E-06	7.30592E-06	7.73961E-06	1.21308E-05	4.66911E-06
1.88705E-06	2.49864E-06	7.12857E-07	3.23525E-07	2.0546E-06	4.75136E-06	1.33219E-06	2.11172E-06	2.30384E-06	1.46453E-06	2.68277E-06	3.33635E-06	5.17286E-06	8.97298E-06	9.35092E-06	7.44333E-06	6.49637E-06	5.85118E-06	1.30122E-05	1.44467E-05	1.41074E-05	1.41619E-05	1.4065E-05	1.2887E-05	1.5932E-05	1.68684E-05	1.86371E-05	1.42933E-05	1.51492E-05	2.30526E-05	9.53875E-06
3.10946E-06	4.08063E-06	1.24614E-06	5.91166E-07	3.44363E-06	7.66416E-06	2.30546E-06	3.58645E-06	3.91314E-06	2.55874E-06	4.56261E-06	5.63435E-06	8.57066E-06	1.44885E-05	1.51271E-05	1.22404E-05	1.08046E-05	9.82045E-06	2.09725E-05	2.32418E-05	2.28035E-05	2.29661E-05	2.29E-05	2.11645E-05	2.59345E-05	2.74526E-05	3.02501E-05	2.36472E-05	2.50724E-05	3.73085E-05	1.63069E-05
4.63675E-06	6.04144E-06	1.94857E-06	9.57918E-07	5.20571E-06	1.12347E-05	3.57595E-06	5.47949E-06	5.97908E-06	3.99931E-06	6.97863E-06	8.56927E-06	1.28368E-05	2.12554E-05	2.22259E-05	1.8223E-05	1.62321E-05	1.48619E-05	3.07229E-05	3.39971E-05	3.34829E-05	3.38095E-05	3.38203E-05	3.14754E-05	3.82957E-05	4.05299E-05	4.45642E-05	3.53755E-05	3.75188E-05	5.48344E-05	2.50456E-05
6.46878E-06	8.37814E-06	2.82846E-06	1.43248E-06	7.34588E-06	1.54512E-05	5.1557E-06	7.80112E-06	8.51294E-06	5.80308E-06	9.94465E-06	1.21537E-05	1.79746E-05	2.92523E-05	3.06265E-05	2.53886E-05	2.2787E-05	2.09911E-05	4.22302E-05	4.66732E-05	4.61132E-05	4.66643E-05	4.6804E-05	4.38128E-05	5.29902E-05	5.60732E-05	6.15441E-05	4.94846E-05	5.24956E-05	7.55795E-05	3.5814E-05
8.60543E-06	1.10883E-05	3.893E-06	2.02266E-06	9.8684E-06	2.03041E-05	7.05507E-06	1.05601E-05	1.15243E-05	7.98467E-06	1.34724E-05	1.63984E-05	2.3987E-05	3.84616E-05	4.0312E-05	3.37348E-05	3.04757E-05	2.82214E-05	5.54667E-05	6.12375E-05	6.06676E-05	6.15072E-05	6.18329E-05	5.81706E-05	6.99971E-05	7.40598E-05	8.11601E-05	6.5979E-05	7.00084E-05	9.95016E-05	4.86622E-05
1.10466E-05	1.41698E-05	5.1486E-06	2.73559E-06	1.27769E-05	2.57852E-05	9.28318E-06	1.37639E-05	1.50214E-05	1.0557E-05	1.7572E-05	2.13125E-05	3.08763E-05	4.88684E-05	5.12678E-05	4.32595E-05	3.93037E-05	3.65638E-05	7.04091E-05	7.76622E-05	7.71231E-05	7.83182E-05	7.88911E-05	7.45432E-05	8.92978E-05	9.44697E-05	0.000103387	8.48623E-05	9.00613E-05	0.000126564	6.36337E-05
1.37921E-05	1.76208E-05	6.60102E-06	3.57784E-06	1.60746E-05	3.18874E-05	1.18482E-05	1.74193E-05	1.90116E-05	1.35317E-05	2.22525E-05	2.69041E-05	3.86445E-05	6.04593E-05	6.34812E-05	5.39609E-05	4.92757E-05	4.60282E-05	8.70367E-05	9.59232E-05	9.54593E-05	9.70793E-05	9.79641E-05	9.29255E-05	0.000110876	0.000117285	0.0001282	0.000106137	0.000112657	0.000156733	8.07669E-05
1.68419E-05	2.14398E-05	8.25552E-06	4.55557E-06	1.97644E-05	3.86045E-05	1.47576E-05	2.15324E-05	2.35015E-05	1.69195E-05	2.7522E-05	3.31805E-05	4.72932E-05	7.32228E-05	7.69408E-05	6.58369E-05	6.03958E-05	5.66233E-05	0.000105331	0.000115998	0.000115658	0.000117774	0.000119039	0.000113312	0.000134715	0.000142489	0.00015558	0.000129804	0.000137799	0.000189978	0.000100096
2.01959E-05	2.56251E-05	1.0117E-05	5.67455E-06	2.38488E-05	4.59309E-05	1.80181E-05	2.61086E-05	2.84972E-05	2.07302E-05	3.33879E-05	4.01481E-05	5.68239E-05	8.71481E-05	9.1636E-05	7.88857E-05	7.26675E-05	6.83567E-05	0.000125275	0.000137868	0.000137702	0.000140388	0.000142103	0.000135698	0.000160803	0.000170066	0.000185507	0.000155865	0.000165486	0.000226272	0.000121652
2.38539E-05	3.01756E-05	1.21898E-05	6.94024E-06	2.83301E-05	5.38613E-05	2.1636E-05	3.11529E-05	3.4004E-05	2.49727E-05	3.98568E-05	4.78129E-05	6.72377E-05	0.000102225	0.000107557	9.31053E-05	8.60937E-05	8.12352E-05	0.000146853	0.000161514	0.000161576	0.000164907	0.000167145	0.000160078	0.000189123	0.000200001	0.00021796	0.00018432	0.000195718	0.000265586	0.000145462
2.78159E-05	3.50898E-05	1.44783E-05	8.35783E-06	3.32105E-05	6.23911E-05	2.56173E-05	3.66699E-05	4.0027E-05	2.96556E-05	4.6935E-05	5.61803E-05	7.85356E-05	0.000118446	0.000124695	0.000108494	0.000100677	9.5265E-05	0.000170051	0.000186918	0.000187264	0.000191317	0.000194153	0.000186446	0.000219664	0.000232279	0.000252922	0.000215166	0.000228496	0.000307895	0.000171551
3.20817E-05	4.03666E-05	1.69864E-05	9.93225E-06	3.84919E-05	7.15157E-05	2.99672E-05	4.26638E-05	4.65708E-05	3.47868E-05	5.4628E-05	6.52553E-05	9.07183E-05	0.0001358	0.000143042	0.000125049	0.000116419	0.000110451	0.000194854	0.000214064	0.000214753	0.000219605	0.000223116	0.000214797	0.000252411	0.000266886	0.000290374	0.000248402	0.000263815	0.000353171	0.000199942
