0.00105686	0.001194943	0.00135747	0.001559795	0.001996091	0.00209991	0.002514828	0.002953619	0.003338921	0.003712228	0.003728414	0.005053941	0.005001117	0.005153163	0.006670899	0.007837396	0.008638959	0.009344942	0.010472029	0.011773404	0.013478088	0.015365541	0.017881212	0.020441234	0.022649124	0.026471756	0.030506853	0.035263106	0.038418966	0.044886269	0.050686806
0.002738679	0.003108212	0.003527227	0.004039068	0.005016488	0.00537334	0.006352844	0.007381118	0.008348799	0.009305679	0.00970275	0.012434791	0.012823648	0.013592108	0.016924222	0.01955227	0.021560448	0.023763659	0.026689181	0.030065529	0.034244229	0.038836337	0.044513177	0.050413647	0.056374017	0.064728034	0.073276676	0.083865428	0.092487215	0.105424195	0.117211488
0.004212142	0.004788303	0.005428717	0.006202464	0.007577896	0.008190435	0.00961055	0.011093592	0.012540656	0.013983924	0.014860268	0.018455037	0.019433534	0.020886561	0.025410008	0.029032693	0.031960689	0.035491002	0.039793905	0.044727225	0.050605802	0.056982728	0.064451786	0.072228517	0.080646049	0.091000102	0.101214418	0.113986249	0.125242987	0.139052613	0.15138935
0.005574971	0.006342107	0.00718298	0.008190512	0.009890285	0.010749337	0.012539201	0.014398759	0.01625579	0.018114993	0.01948043	0.023645093	0.025223959	0.027330408	0.032651365	0.036949473	0.040550445	0.045135537	0.050399328	0.056363982	0.06322685	0.070530725	0.078655476	0.087022907	0.096394503	0.106651034	0.116268644	0.128089968	0.138820818	0.149455285	0.158384791
0.006854438	0.007798955	0.008822696	0.010040537	0.012009443	0.013101034	0.015202819	0.017374288	0.019578298	0.02178695	0.02361843	0.028129961	0.030269391	0.032954455	0.03874115	0.043432947	0.047462637	0.052777004	0.058571462	0.065026083	0.072177331	0.079587912	0.087370301	0.095198267	0.104075536	0.112579157	0.119944452	0.12854211	0.136271965	0.141556459	0.145161347
0.008062588	0.009171444	0.010361597	0.011767911	0.013959148	0.015265931	0.017627183	0.020051632	0.022541385	0.025033427	0.027287411	0.031959849	0.034589333	0.037750104	0.043708058	0.048536986	0.052757373	0.058452853	0.064357186	0.070781201	0.077588075	0.084384427	0.091024386	0.097432979	0.104644902	0.110332843	0.114532928	0.118761592	0.122223146	0.121889512	0.120259095
0.009205535	0.010465709	0.011806168	0.013379717	0.01575124	0.017253233	0.019824336	0.022445995	0.025160957	0.027870337	0.030488982	0.035162866	0.038191629	0.041707014	0.047575186	0.052311144	0.056499244	0.062231652	0.067860481	0.073791146	0.07972787	0.08534329	0.090287309	0.094709488	0.099498266	0.101942848	0.102794273	0.102598573	0.101764233	0.096953257	0.091523779
0.010286566	0.011684852	0.013159548	0.014879283	0.017392211	0.019067354	0.021800631	0.024566091	0.027446508	0.030307737	0.033223206	0.037761595	0.041086141	0.044824984	0.050377274	0.054820738	0.058777435	0.064229217	0.069254658	0.07431633	0.078994937	0.083050055	0.086007684	0.088201672	0.09026185	0.089596901	0.087497706	0.083638723	0.079396119	0.071918527	0.064609006
0.011307475	0.012830414	0.014423203	0.016268134	0.018886005	0.020710636	0.023560112	0.026418209	0.029405628	0.032354675	0.035492656	0.039779523	0.043289853	0.047118068	0.052165835	0.056151777	0.059709033	0.064607089	0.068774402	0.072696966	0.07588136	0.078192295	0.079119704	0.079135418	0.078569224	0.075336326	0.071044695	0.064721339	0.058399361	0.050061134	0.042575295
0.012269226	0.01390311	0.015597764	0.017546956	0.020235382	0.022184684	0.025106155	0.028008153	0.031046099	0.03402138	0.037304166	0.041243627	0.044828584	0.048615444	0.053009436	0.056409935	0.059435718	0.06356381	0.066699704	0.069325472	0.070928952	0.071492897	0.070550495	0.068663505	0.065879378	0.060842217	0.055247921	0.047736584	0.040668837	0.032842543	0.026307434
0.013172326	0.014903238	0.016683487	0.018716129	0.02144266	0.023491077	0.02644232	0.029342221	0.032376911	0.035320263	0.038669492	0.042185219	0.045737085	0.049360604	0.052991666	0.055716828	0.05811757	0.061323149	0.063336901	0.064616839	0.064685749	0.063649487	0.061143922	0.057773646	0.053359681	0.047330083	0.041268573	0.033661276	0.02689743	0.020372791	0.015293505
