1,1.03993E-07,3.39331E-07,1.22685E-06,3.08196E-07,3.71943E-07,9.91989E-07,6.33739E-07,1.70107E-07,1.22772E-06,5.85374E-07,1.18883E-06,1.03476E-06,2.62203E-07,5.83053E-07,4.08302E-07,1.63097E-07,3.30215E-07,3.79781E-07,6.09139E-07,8.92427E-07,1.04495E-06,1.01486E-06,1.38512E-06,1.06244E-06,8.85356E-07,7.64673E-07,1.67617E-07,1.06789E-06,7.83083E-07,1.38907E-06,1.44932E-06
62,0.019068219,0.031066898,0.049986077,0.033746742,0.03811709,0.058365011,0.051484229,0.036656062,0.071073179,0.059140436,0.077898782,0.079541269,0.054981359,0.073537007,0.069604259,0.053129367,0.071361989,0.077469323,0.093798211,0.108503204,0.118562358,0.123389723,0.137241001,0.134398342,0.133893665,0.092190351,0.091126214,0.160151113,0.14972596,0.184957978,0.192940823
63,0.019977025,0.032452713,0.052035502,0.035274124,0.039828487,0.06083177,0.053733136,0.03841144,0.07405297,0.061764233,0.081190499,0.082948636,0.057583868,0.076838665,0.072817636,0.055739029,0.074719523,0.081085045,0.098036344,0.113268867,0.123709899,0.128764596,0.143067505,0.140236386,0.139801115,0.096272635,0.095693432,0.167105092,0.156402267,0.192790232,0.201070886
64,0.020913353,0.033875992,0.054132325,0.036843647,0.041586312,0.063357999,0.056039668,0.040219512,0.077102666,0.064456414,0.084559849,0.086438044,0.060261777,0.080226685,0.076119226,0.058428829,0.078171815,0.084800881,0.102383915,0.11814998,0.128978197,0.134265437,0.149022281,0.146208562,0.14584795,0.100457156,0.100399612,0.17421271,0.163235265,0.200781438,0.209362142
65,0.021877544,0.035337047,0.056276684,0.03845567,0.043390928,0.06594388,0.058404119,0.042080838,0.080222347,0.067217303,0.088006871,0.090009557,0.063015678,0.083701355,0.079509463,0.061199537,0.081719374,0.088617256,0.106840995,0.12314624,0.134366693,0.139891572,0.155104223,0.152313877,0.152033223,0.104743933,0.105245442,0.181472053,0.170223465,0.208928611,0.217811222
66,0.022869934,0.036836179,0.058468705,0.040110544,0.045242679,0.068589571,0.060826763,0.043995959,0.083412062,0.070047196,0.091531569,0.093663197,0.065846126,0.087262914,0.082988731,0.064051887,0.08536266,0.092534532,0.111407577,0.128257257,0.139874725,0.145642216,0.161312105,0.158551212,0.158355843,0.109132914,0.11023149,0.188881023,0.177365187,0.21722855,0.22641453
67,0.023890856,0.038373679,0.060708495,0.041808609,0.047141899,0.071295206,0.063307851,0.045965401,0.08667183,0.07294636,0.095133906,0.097398942,0.068753644,0.090911554,0.086557368,0.066986577,0.089102073,0.096553007,0.116083576,0.133482547,0.145501529,0.151516472,0.167644583,0.164919314,0.164814581,0.113623981,0.115358205,0.196437338,0.184658569,0.225677848,0.235168248
68,0.024940639,0.039949832,0.062996151,0.043550192,0.049088906,0.074060898,0.065847615,0.047989675,0.090001636,0.075915031,0.098813806,0.101216728,0.071738722,0.09464742,0.090215659,0.070004264,0.092937958,0.100672916,0.120868828,0.138821538,0.151246243,0.15751333,0.174100193,0.171416802,0.171408067,0.118216945,0.120625905,0.204138534,0.19210156,0.234272886,0.24406834
69,0.026019606,0.041564911,0.065331752,0.045335609,0.051084007,0.076886738,0.068446263,0.050069274,0.093401437,0.078953415,0.102571155,0.105116443,0.07480181,0.098470606,0.093963842,0.073105568,0.096870602,0.104894427,0.125763085,0.144273564,0.157107898,0.163631669,0.180677354,0.178042165,0.178134788,0.122911547,0.126034784,0.211981966,0.199691926,0.243009845,0.253110558
70,0.027128074,0.043219181,0.067715366,0.047165165,0.053127491,0.079772791,0.071103983,0.052204673,0.096871153,0.082061688,0.106405798,0.109097935,0.077943326,0.102381159,0.097802102,0.076291069,0.100900232,0.109217644,0.130766021,0.149837868,0.163085426,0.169870256,0.187374365,0.18479376,0.184993091,0.127707458,0.131584904,0.219964809,0.207427244,0.251884704,0.262290443
71,0.028266358,0.044912896,0.070147042,0.049039153,0.055219636,0.082719102,0.073820941,0.054396329,0.100410678,0.085239994,0.110317543,0.113161005,0.081163646,0.106379076,0.101730573,0.079561304,0.105027016,0.1136426,0.135877227,0.1555136,0.169177658,0.176227745,0.19418941,0.191669818,0.191981183,0.132604279,0.137276191,0.22808406,0.215304912,0.260893245,0.271603331
72,0.029434765,0.046646301,0.072626818,0.050957852,0.057360703,0.085725691,0.076597279,0.056644684,0.10401987,0.088488449,0.114306156,0.11730541,0.084463114,0.110464304,0.105749338,0.082916771,0.109251061,0.118169264,0.141096211,0.161299818,0.175383321,0.182702679,0.201120556,0.19866844,0.199097131,0.137601539,0.143108437,0.236336542,0.223322142,0.27003106,0.281044363
73,0.0306336,0.048419633,0.075154714,0.052921533,0.05955094,0.088792556,0.079433121,0.058950158,0.107698556,0.091807134,0.118371363,0.121530862,0.087842032,0.114636738,0.109858424,0.086357921,0.113572414,0.122797533,0.1464224,0.16719549,0.181701043,0.189293492,0.208165756,0.2057876,0.206338864,0.142698695,0.149081297,0.244718904,0.231475966,0.279293555,0.290608486
74,0.03186316,0.050233116,0.07773074,0.05493045,0.061790579,0.091919669,0.082328564,0.061313155,0.111446532,0.095196101,0.122512853,0.12583703,0.091300664,0.118896224,0.114057807,0.089885165,0.117991059,0.127527236,0.151855137,0.173199489,0.188129349,0.195998505,0.215322849,0.213025146,0.21370417,0.147895133,0.155194282,0.253227628,0.239763239,0.288675954,0.30029046
75,0.033123738,0.052086966,0.080354886,0.056984847,0.064079839,0.095106982,0.085283685,0.063734057,0.115263563,0.098655369,0.126730274,0.130223536,0.094839235,0.123242556,0.118347408,0.093498867,0.122506915,0.13235813,0.15739368,0.179310598,0.194666666,0.20281593,0.222589564,0.220378802,0.221190704,0.153190169,0.161446764,0.261859026,0.248180639,0.298173308,0.310084869
76,0.034415621,0.053981389,0.08302713,0.059084955,0.06641892,0.098354421,0.088298537,0.06621323,0.119149378,0.102184924,0.131023232,0.134689958,0.098457928,0.127675478,0.122727094,0.097199345,0.127119841,0.137289904,0.163037206,0.185527509,0.201311322,0.209743871,0.229963517,0.227846168,0.228795985,0.158583044,0.167837968,0.270609252,0.256724669,0.307780498,0.319986123
77,0.035739091,0.05591658,0.085747435,0.061230994,0.068808011,0.101661889,0.091373153,0.068751017,0.123103677,0.105784723,0.135391298,0.13923583,0.102156889,0.13219468,0.127196677,0.100986873,0.131829629,0.142322173,0.168784808,0.191848821,0.208061544,0.216780326,0.237442218,0.235424721,0.236517397,0.16407293,0.174366976,0.279474297,0.265391666,0.317492245,0.32998847
78,0.037094425,0.057892724,0.088515749,0.063423167,0.071247283,0.105029266,0.094507538,0.071347742,0.127126128,0.109454686,0.139833999,0.143860639,0.105936219,0.136799801,0.131755912,0.104861675,0.136636007,0.147454481,0.174635493,0.198273044,0.214915465,0.223923182,0.24502307,0.243111821,0.244352193,0.169658926,0.181032722,0.288450003,0.274177796,0.327303116,0.340086003
79,0.038481892,0.059909996,0.091332006,0.065661667,0.073736892,0.108456407,0.097701679,0.074003709,0.131216366,0.113194704,0.144350825,0.148563829,0.109795981,0.141490428,0.136404501,0.108823929,0.141538638,0.152686298,0.180588186,0.204798598,0.221871118,0.231170227,0.252703372,0.25090471,0.252297499,0.17534006,0.187833989,0.297532057,0.283079065,0.337207528,0.350272669
80,0.039901756,0.06196856,0.094196123,0.067946675,0.076276977,0.111943146,0.100955536,0.076719201,0.135373995,0.117004633,0.148941225,0.153344799,0.113736192,0.146266097,0.141142088,0.112873762,0.146537118,0.158017024,0.18664173,0.211423816,0.228926444,0.238519142,0.260480321,0.258800513,0.260350312,0.181115288,0.194769416,0.306716006,0.29209132,0.347199762,0.360542277
81,0.041354277,0.06406857,0.097108004,0.070278354,0.078867664,0.11548929,0.104269048,0.079494478,0.139598587,0.120884299,0.153604611,0.158202904,0.117756829,0.151126288,0.14596826,0.117011254,0.15163098,0.163445984,0.192794882,0.218146939,0.236079289,0.245967508,0.268351014,0.266796245,0.268507505,0.186983496,0.201837487,0.315997257,0.301210252,0.357273968,0.370888507
82,0.042839707,0.066210169,0.100067538,0.072656858,0.081509061,0.119094624,0.10764213,0.08232978,0.143889681,0.12483349,0.158340354,0.163137453,0.121857825,0.156070432,0.150882549,0.121236432,0.156819685,0.16897243,0.199046317,0.224966124,0.243327407,0.253512804,0.276312453,0.27488881,0.27676583,0.192943499,0.209036538,0.325371081,0.310431407,0.367424173,0.381304922
83,0.044358292,0.068393489,0.103074598,0.075082325,0.084201259,0.122758909,0.111074673,0.085225326,0.148246785,0.128851965,0.163147785,0.168147712,0.126039071,0.161097906,0.155884428,0.125549275,0.162102632,0.174595541,0.205394631,0.231879442,0.250668462,0.261152414,0.284361546,0.283075003,0.28512192,0.198994041,0.216364754,0.334832625,0.319750184,0.377644291,0.391784978
84,0.045910272,0.070618652,0.106129045,0.07755488,0.086944334,0.126481882,0.114566544,0.088181311,0.152669378,0.132939449,0.1680262,0.173232904,0.13030041,0.166208036,0.160973315,0.129949706,0.167479149,0.180314422,0.211838332,0.238884878,0.258100028,0.268883626,0.292495109,0.291351518,0.293572295,0.205133797,0.22382017,0.344376912,0.329161844,0.387928132,0.402322032
85,0.04749588,0.072885767,0.109230723,0.080074635,0.089738345,0.130263258,0.118117587,0.091197907,0.157156903,0.137095631,0.172974854,0.178392205,0.134641647,0.171400092,0.166148571,0.134437601,0.172948501,0.186128104,0.218375853,0.245980334,0.265619595,0.276703634,0.300709871,0.299714947,0.302113361,0.211361374,0.231400668,0.353998852,0.338661517,0.398269412,0.412909355
86,0.049115343,0.075194936,0.112379461,0.082641687,0.092583336,0.134102726,0.121727623,0.094275266,0.161708777,0.14132017,0.177992962,0.183624751,0.139062536,0.176673296,0.171409496,0.13901278,0.17850988,0.192035546,0.225005543,0.253163631,0.273224566,0.28460954,0.309002476,0.308161785,0.310741417,0.217675308,0.239103982,0.363693247,0.348244206,0.408661762,0.423540142
87,0.050768883,0.077546245,0.115575075,0.085256119,0.095479331,0.137999952,0.125396449,0.097413514,0.166324382,0.14561269,0.183079706,0.188929634,0.143562791,0.182026814,0.176755338,0.14367501,0.184162416,0.198035632,0.231725672,0.260432509,0.280912262,0.292598362,0.317369488,0.316688432,0.319452658,0.22407407,0.246927695,0.373454797,0.357904793,0.419098737,0.434207522
88,0.052456711,0.079939773,0.118817364,0.087917999,0.09842634,0.14195458,0.129123836,0.100612755,0.171003071,0.149972781,0.188234226,0.194305903,0.148142078,0.187459763,0.182185283,0.148424004,0.189905167,0.204127174,0.238534433,0.267784631,0.288679925,0.300667027,0.325807394,0.325291201,0.328243181,0.230556062,0.254869243,0.383278108,0.367638051,0.429573831,0.444904574
89,0.054179037,0.082375585,0.122106116,0.090627383,0.101424356,0.145966228,0.132909534,0.10387307,0.175744166,0.154399999,0.193455628,0.199752564,0.15280002,0.192971207,0.187698464,0.153259423,0.195737126,0.210308911,0.24542994,0.275217581,0.296524717,0.308812385,0.334312605,0.333966316,0.337108984,0.237119622,0.262925913,0.393157702,0.377438643,0.440080479,0.455624332
90,0.055936059,0.084853737,0.1254411,0.09338431,0.104473353,0.150034493,0.136753268,0.107194513,0.180546959,0.15889387,0.198742978,0.205268583,0.157536191,0.198560159,0.193293953,0.158180869,0.201657219,0.216579509,0.252410232,0.282728869,0.304443726,0.317031203,0.342881463,0.342709921,0.346045976,0.243763021,0.271094848,0.403088021,0.387301136,0.450612078,0.466359802
91,0.05772797,0.08737427,0.128822075,0.096188806,0.10757329,0.154158947,0.140654738,0.110577117,0.185410712,0.163453882,0.204095308,0.210852883,0.162350124,0.20422558,0.19897077,0.163187894,0.207664303,0.222937564,0.259473271,0.290315933,0.31243397,0.325320173,0.351510245,0.351518083,0.355049982,0.250484469,0.279373047,0.413063436,0.397220005,0.461161988,0.477103971
92,0.059554957,0.089937218,0.132248781,0.099040883,0.110724107,0.15833914,0.144613623,0.11402089,0.190334658,0.168079494,0.209511614,0.216504346,0.167241301,0.20996638,0.204727873,0.16827999,0.21375717,0.229381599,0.266616947,0.297976141,0.320492393,0.333675914,0.360195166,0.360386795,0.364116741,0.25728211,0.287757365,0.423078259,0.407189644,0.471723548,0.487849823
93,0.061417198,0.0925426,0.135720948,0.101940536,0.11392573,0.162574599,0.148629576,0.117525814,0.195317999,0.172770129,0.214990855,0.222221816,0.172209162,0.215781422,0.210564168,0.173456597,0.219934545,0.235910065,0.273839078,0.30570679,0.328615875,0.342094975,0.368932382,0.369311981,0.373241919,0.264154029,0.29624452,0.433126745,0.417204369,0.482290089,0.498590343
94,0.063314865,0.095190425,0.139238288,0.104887748,0.117178063,0.166864827,0.152702227,0.121091848,0.20035991,0.177525177,0.220531957,0.228004095,0.177253099,0.221669514,0.216478504,0.178717097,0.226195088,0.242521347,0.281137411,0.313505113,0.33680123,0.35057384,0.377717997,0.378289503,0.38242111,0.271098249,0.304831093,0.443203105,0.427258432,0.492854938,0.509318538
95,0.06524812,0.097880691,0.142800501,0.107882485,0.120480997,0.171209304,0.156831182,0.124718923,0.205459534,0.182343997,0.22613381,0.233849947,0.182372458,0.227629419,0.222469674,0.184060817,0.232537392,0.249213758,0.288509623,0.32136828,0.345045215,0.359108931,0.386548063,0.387315163,0.391649842,0.278112737,0.313513529,0.453301513,0.437346027,0.503411437,0.520027443
96,0.067217122,0.100613381,0.146407272,0.110924698,0.123834402,0.17560749,0.161016024,0.128406947,0.21061599,0.187225914,0.231795271,0.239758097,0.18756654,0.23365985,0.228536417,0.189487027,0.238959987,0.255985543,0.295953326,0.329293398,0.353344526,0.367696609,0.395418592,0.396384708,0.400923584,0.285195398,0.322288144,0.463416114,0.447461298,0.513952947,0.530710137
97,0.069222018,0.103388471,0.150058273,0.114014326,0.127238133,0.180058819,0.165256312,0.132155802,0.215828366,0.192170219,0.237515164,0.245727232,0.1928346,0.239759472,0.234677415,0.19499494,0.245461337,0.262834882,0.303466065,0.337277517,0.361695807,0.376333185,0.404325553,0.40549384,0.41023775,0.292344086,0.331151127,0.473541036,0.457598346,0.524472864,0.541359751
98,0.07126295,0.106205922,0.153753159,0.117151288,0.130692027,0.184562706,0.16955158,0.135965344,0.221095723,0.197176174,0.243292278,0.251756004,0.198175846,0.245926901,0.240891301,0.200583716,0.252039844,0.269759885,0.311045322,0.345317632,0.370095649,0.385014915,0.413264879,0.414638212,0.419587704,0.299556598,0.340098543,0.483670394,0.467751246,0.534964629,0.551969484
99,0.07334005,0.109065683,0.157491575,0.120335493,0.134195903,0.189118541,0.173901343,0.139835404,0.226417096,0.202243007,0.249125373,0.257843027,0.203589441,0.25216071,0.247176651,0.206252455,0.258693847,0.276758602,0.318688519,0.353410683,0.378540599,0.393738011,0.422232476,0.423813445,0.428968768,0.306830679,0.349126337,0.493798305,0.477914044,0.545421736,0.56253261
100,0.075453446,0.111967693,0.16127315,0.123566831,0.137749562,0.193725695,0.178305088,0.143765785,0.231791492,0.207369913,0.255013177,0.263986879,0.209074503,0.258459423,0.25353199,0.212000203,0.265421625,0.283829014,0.326393017,0.361553562,0.387027159,0.402498643,0.43122422,0.43301512,0.438376228,0.314164023,0.358230341,0.503918891,0.488080778,0.555837748,0.573042493
101,0.077603253,0.114911877,0.165097498,0.126845179,0.141352788,0.198383516,0.182762281,0.147756267,0.237217893,0.212556057,0.260954386,0.270186106,0.214630102,0.264821519,0.259955791,0.217825949,0.272221394,0.290969045,0.334156122,0.369743113,0.395551789,0.411292941,0.440235968,0.442238798,0.44780534,0.321554276,0.367406273,0.514026292,0.498245479,0.566206302,0.583492599
102,0.079789582,0.11789815,0.168964223,0.130170397,0.145005347,0.203091329,0.187272366,0.151806601,0.242695255,0.217800573,0.266947668,0.276439216,0.220255267,0.271245436,0.266446477,0.223728628,0.279091311,0.298176555,0.341975085,0.377976138,0.404110917,0.420117004,0.449263561,0.451480011,0.457251333,0.328999035,0.376649748,0.524114673,0.508402185,0.576521123,0.593876503
103,0.082012533,0.120926413,0.172872913,0.133542331,0.148706988,0.207848441,0.191834762,0.155916513,0.248222509,0.223102564,0.272991659,0.28274469,0.225948979,0.277729566,0.27300242,0.229707116,0.286029476,0.305449345,0.349847103,0.386249397,0.412700934,0.428966901,0.458302829,0.460734281,0.466709419,0.336495854,0.385956281,0.534178234,0.518544946,0.586776036,0.604187903
104,0.0842722,0.123996558,0.176823143,0.136960811,0.152457442,0.212654136,0.196448868,0.160085701,0.25379856,0.228461101,0.27908497,0.289100971,0.231710175,0.284272259,0.279621944,0.235760237,0.293033932,0.312785158,0.357769328,0.394559613,0.421318207,0.437838675,0.467349595,0.469997114,0.4761748,0.344042243,0.395321289,0.54421122,0.528667838,0.596964969,0.614420631
105,0.086568668,0.127108461,0.180814474,0.140425652,0.156256422,0.217507678,0.201114058,0.164313839,0.25942229,0.233875227,0.285226183,0.295506475,0.237537751,0.290871825,0.286303326,0.241886759,0.300102663,0.320181683,0.36573886,0.402903475,0.429959076,0.44672835,0.476399682,0.479264015,0.48564267,0.35163567,0.404740102,0.554207926,0.53876497,0.607081972,0.62456866
106,0.088902012,0.130261988,0.184846457,0.143936653,0.160103625,0.222408311,0.205829685,0.168600573,0.265092559,0.239343954,0.291413852,0.301959588,0.243430554,0.297526533,0.293044793,0.248085396,0.307233602,0.327636553,0.373752758,0.41127764,0.438619861,0.455631936,0.485448916,0.488530486,0.495108224,0.359273564,0.414207966,0.564162711,0.548830493,0.617121219,0.634626117
107,0.0912723,0.133456994,0.188918626,0.147493599,0.163998727,0.227355259,0.210595081,0.172945523,0.270808202,0.244866263,0.297646507,0.308458664,0.249387393,0.304234614,0.29984453,0.254354806,0.314424628,0.335147348,0.381808039,0.419678741,0.447296865,0.46454543,0.494493131,0.49779204,0.504566667,0.36695332,0.423720048,0.574070003,0.558858609,0.627077022,0.64458729
108,0.093679593,0.13669332,0.193030505,0.151096258,0.167941391,0.232347726,0.215409554,0.17734828,0.276568032,0.250441111,0.303922653,0.315002033,0.255407031,0.31099426,0.306700675,0.260693597,0.321673567,0.342711599,0.389901679,0.428103384,0.455986379,0.473464823,0.503528176,0.507044197,0.514013216,0.374672295,0.433271445,0.583924306,0.568843583,0.636943836,0.654446639
109,0.096123939,0.139970795,0.197181605,0.154744384,0.17193126,0.237384897,0.220272392,0.181808412,0.28237084,0.256067422,0.310240769,0.321587994,0.261488191,0.317803626,0.313611324,0.267100322,0.328978197,0.350326789,0.398030621,0.436548156,0.464684685,0.482386105,0.512549918,0.516282498,0.523443107,0.382427816,0.442857188,0.593720215,0.578779747,0.646716274,0.664198804
110,0.098605382,0.143289238,0.201371423,0.158437714,0.175967958,0.242465936,0.225182862,0.186325458,0.288215398,0.261744094,0.316599313,0.328214825,0.267629553,0.324660833,0.320574531,0.273573482,0.336336247,0.357990352,0.406191774,0.445009627,0.473388063,0.491305271,0.521554249,0.525502508,0.532851605,0.390217179,0.45247225,0.603452418,0.588661514,0.656389107,0.673838612
111,0.101123954,0.146648453,0.205599445,0.162175971,0.180051095,0.247589993,0.230140209,0.190898931,0.294100456,0.267469997,0.322996719,0.334880776,0.273829756,0.331563968,0.327588307,0.280111528,0.343745398,0.365699681,0.414382017,0.453484354,0.48209279,0.500218321,0.530537087,0.534699819,0.542234007,0.398037654,0.462111553,0.613115704,0.598483383,0.665957277,0.683361087
112,0.103679679,0.150048234,0.209865145,0.165958861,0.184180262,0.252756194,0.235143658,0.195528317,0.300024744,0.273243976,0.329431402,0.341584075,0.280087401,0.338511085,0.334650628,0.286712858,0.35120329,0.373452123,0.422598202,0.461968885,0.490795148,0.509121268,0.539494387,0.543870058,0.551585649,0.405886482,0.471769976,0.622704977,0.60823995,0.675415903,0.692761453
113,0.106272573,0.153488361,0.214167983,0.169786078,0.188355032,0.257963652,0.240192413,0.200213076,0.305986974,0.279064848,0.335901754,0.348322926,0.286401048,0.345500204,0.341759429,0.293375823,0.358707516,0.38124499,0.430837158,0.470459761,0.499491428,0.518010145,0.54842214,0.553008893,0.560901913,0.413760887,0.481442358,0.632215255,0.617925915,0.684760289,0.702035147
114,0.108902642,0.156968605,0.218507411,0.173657296,0.192574963,0.263211459,0.245285658,0.204952642,0.311985839,0.284931404,0.34240615,0.355095515,0.292769217,0.352529319,0.348912609,0.300098724,0.366255631,0.389075553,0.439095693,0.478953522,0.508177934,0.526881005,0.557316379,0.562112039,0.570178233,0.42165807,0.49112351,0.641641683,0.627536089,0.693985929,0.711177817
115,0.111569884,0.160488722,0.222882865,0.177572179,0.196839595,0.268498691,0.250422557,0.209746421,0.318020014,0.290842413,0.348942946,0.361900006,0.299190394,0.359596394,0.356108034,0.306879815,0.373845149,0.39694105,0.447370596,0.487446708,0.516850984,0.535729926,0.566173188,0.57117526,0.5794101,0.429575213,0.50080822,0.650979539,0.637065405,0.703088513,0.720185337
116,0.114274285,0.164048458,0.227293773,0.181530371,0.20114845,0.273824409,0.255602257,0.214593796,0.324088158,0.296796616,0.35551048,0.368734545,0.305663024,0.366699364,0.363343535,0.313717302,0.381473549,0.404838685,0.455658645,0.495935865,0.525506918,0.544553021,0.5749887,0.580194378,0.588593071,0.437509486,0.510491263,0.660224239,0.646508924,0.712063934,0.729053802
117,0.117015826,0.167647544,0.23173955,0.185531503,0.205501035,0.279187654,0.260823882,0.219494119,0.330188915,0.302792733,0.362107075,0.375597261,0.312185518,0.373836142,0.370616912,0.320609345,0.389138273,0.412765633,0.463956606,0.504417549,0.5341421,0.553346437,0.583759108,0.589165275,0.59772277,0.445458045,0.520167404,0.669371346,0.65586184,0.720908291,0.73777954
118,0.119794476,0.171285704,0.236219601,0.189575193,0.209896839,0.284587456,0.26608654,0.224446721,0.336320911,0.308829459,0.368731039,0.382486267,0.318756252,0.381004614,0.377925936,0.327554063,0.396836733,0.420719042,0.472261235,0.512888326,0.542752925,0.56210636,0.592480662,0.598083903,0.606794897,0.453418038,0.529831411,0.678416571,0.665119491,0.729617896,0.746359112
119,0.122610196,0.174962645,0.240733318,0.19366104,0.214335336,0.290022825,0.271389319,0.229450904,0.342482758,0.314905469,0.375380665,0.389399661,0.325373568,0.388202646,0.385268349,0.334549527,0.404566308,0.428696035,0.480569287,0.521344781,0.551335817,0.570829023,0.601149682,0.606946282,0.615805236,0.461386603,0.539478057,0.687355784,0.674277365,0.738189275,0.754789318
120,0.125462935,0.178678066,0.245280086,0.19778863,0.218815981,0.295492758,0.276731292,0.234505946,0.348673057,0.321019415,0.382054233,0.396335528,0.332035772,0.395428081,0.392641867,0.34159377,0.412324352,0.436693712,0.488877514,0.529783516,0.559887239,0.579510707,0.609762554,0.615748512,0.624749653,0.469360876,0.549102136,0.696185019,0.683331101,0.746619174,0.763067196
121,0.128352637,0.182431651,0.249859276,0.201957536,0.223338215,0.300996239,0.282111512,0.239611098,0.354890392,0.327169927,0.388750014,0.40329194,0.338741143,0.402678744,0.400044182,0.348684782,0.420108189,0.444709155,0.497182671,0.538201158,0.568403696,0.588147747,0.618315741,0.624486772,0.63362411,0.47733799,0.558698461,0.704900473,0.692276504,0.754904561,0.771190025
122,0.131279233,0.186223076,0.254470251,0.206167313,0.227901463,0.306532235,0.287529014,0.244765588,0.361133338,0.333355618,0.395466264,0.41026696,0.345487924,0.409952444,0.407472962,0.355820515,0.427915124,0.452739428,0.505481519,0.546594361,0.576881733,0.596736534,0.626805781,0.63315733,0.642424663,0.485315081,0.568261881,0.713498519,0.701109542,0.763042628,0.77915533
123,0.134242646,0.190052001,0.259112364,0.210417503,0.232505134,0.312099701,0.292982819,0.249968618,0.367400456,0.339575079,0.402201234,0.417258641,0.352274331,0.41724697,0.414925856,0.362998883,0.435742439,0.460781584,0.513770828,0.554959809,0.585317947,0.605273524,0.635229295,0.64175654,0.651147471,0.493289286,0.577787281,0.721975703,0.709826356,0.771030791,0.786960878
124,0.13724279,0.193918078,0.263784957,0.214707635,0.237148619,0.31769758,0.29847193,0.255219365,0.373690299,0.345826885,0.408953164,0.424265028,0.359098551,0.424560102,0.422400492,0.370217763,0.443587396,0.468832663,0.522047381,0.563294221,0.593708985,0.613755235,0.643582988,0.650280854,0.6597888,0.50125775,0.587269595,0.730328751,0.718423265,0.778866698,0.794604681
125,0.140279567,0.197820945,0.268487364,0.21903722,0.241831297,0.3233248,0.303995335,0.260516982,0.380001409,0.352109591,0.415720286,0.431284159,0.365958744,0.431889605,0.429894482,0.377474998,0.451447243,0.476889696,0.530307974,0.571594353,0.602051551,0.622178257,0.651863655,0.658726823,0.668345025,0.509217626,0.596703812,0.738554573,0.726896767,0.78654822,0.802084994
126,0.143352873,0.201760231,0.273218908,0.223405757,0.246552529,0.328980279,0.309552006,0.265860598,0.386332319,0.358421737,0.42250083,0.438314068,0.372853041,0.439233233,0.437405424,0.384768398,0.459319215,0.484949711,0.538549426,0.579857002,0.610342406,0.630539252,0.660068181,0.667091098,0.67681264,0.51716608,0.606084984,0.746650263,0.735243547,0.79407346,0.809400316
127,0.146462591,0.205735551,0.277978905,0.227812732,0.251311663,0.334662923,0.315140902,0.271249318,0.392681555,0.364761847,0.429293016,0.445352784,0.379779552,0.446588733,0.444930902,0.392095741,0.467200533,0.493009733,0.546768575,0.588079009,0.618578375,0.638834961,0.668193549,0.675370438,0.685188254,0.525100292,0.615408232,0.754613106,0.743460478,0.801440746,0.816549386
128,0.149608596,0.20974651,0.282766661,0.232257615,0.25610803,0.340371627,0.320760965,0.276682224,0.399047634,0.371128428,0.436095065,0.452398336,0.386736361,0.453953844,0.45246849,0.399454777,0.475088413,0.501066787,0.554962287,0.596257262,0.626756347,0.647062203,0.676236836,0.68356171,0.693468603,0.533017457,0.624668756,0.762440574,0.751544623,0.808648635,0.823531183
129,0.152790754,0.213792702,0.287581474,0.236739862,0.260940948,0.346105274,0.326411126,0.282158375,0.405429068,0.377519975,0.442905193,0.459448748,0.393721531,0.461326299,0.46001575,0.406843225,0.482980063,0.509117903,0.563127456,0.604388702,0.634873283,0.655217883,0.684195223,0.691661897,0.701650546,0.540914793,0.633861839,0.770130335,0.759493242,0.815695909,0.830344923
130,0.156008921,0.21787371,0.292422633,0.241258918,0.26580972,0.351862741,0.3320903,0.287676806,0.411824363,0.383934968,0.449721614,0.466502049,0.400733101,0.468703829,0.467570241,0.41425878,0.490872688,0.517160116,0.571261007,0.612470322,0.642926212,0.663298991,0.692065993,0.699668095,0.709731075,0.548789539,0.642982858,0.777680246,0.767303791,0.822581574,0.836990053
131,0.159262941,0.221989104,0.297289421,0.245814211,0.270713634,0.357642892,0.33779739,0.293236532,0.418232023,0.390371878,0.456542544,0.473556266,0.407769095,0.476084163,0.475129516,0.421699112,0.498763493,0.525190471,0.579359903,0.620499172,0.650912241,0.671302608,0.699846536,0.707577521,0.717707315,0.556638956,0.652027288,0.78508836,0.774973922,0.829304856,0.843466252
132,0.162552651,0.226138447,0.302181111,0.250405159,0.275651967,0.363444583,0.343531289,0.298836544,0.424650544,0.39682916,0.463366199,0.480609433,0.414827516,0.48346503,0.482691123,0.429161869,0.506649685,0.533206025,0.587421142,0.628472362,0.658828553,0.67922591,0.70753435,0.715387511,0.725576524,0.564460337,0.66099071,0.792352925,0.782501489,0.8358652,0.849773423
133,0.165877877,0.230321287,0.307096969,0.255031163,0.280623978,0.369266663,0.349290875,0.304475814,0.431078423,0.403305261,0.470190798,0.487659587,0.421906352,0.490844161,0.490252612,0.436644679,0.514528475,0.541203852,0.595441766,0.636387067,0.666672414,0.687066166,0.715127042,0.723095526,0.733336101,0.572251002,0.669868816,0.799472382,0.789884545,0.842262268,0.855911689
134,0.169238437,0.234537165,0.312036256,0.259691616,0.285628917,0.375107973,0.355075017,0.31015329,0.437514153,0.40979862,0.477014562,0.49470477,0.429003573,0.498219293,0.497811534,0.444145148,0.522397083,0.549181042,0.60341886,0.644240523,0.67444117,0.694820744,0.722622331,0.730699153,0.740983585,0.580008304,0.678657419,0.806445366,0.797121346,0.84849593,0.861881391
