DesignTemperature =~ ,20 deg C water temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Life =~ ,80 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg ,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
shape parameter = ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scale parameter = ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time/Age [years],20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.87868E-08,2.41593E-07,6.65066E-07,2.59427E-07,2.30815E-07,5.27781E-07,3.39791E-07,1.30542E-07,6.50644E-07,3.06961E-07,6.64937E-07,5.5591E-07,1.88358E-07,3.02912E-07,2.44629E-07,1.86627E-07,2.30974E-07,2.14065E-07,3.46343E-07,5.94429E-07,8.65719E-07,5.77473E-07,7.71224E-07,6.46526E-07,6.11987E-07,6.6283E-07,2.88485E-07,7.51768E-07,4.92295E-07,1.24827E-06,1.13396E-06
22,0.000741626,0.001249321,0.002087786,0.001418326,0.001392241,0.002175015,0.001788676,0.00123064,0.002671516,0.001893879,0.003014454,0.002834264,0.001822422,0.002211628,0.002206595,0.00190458,0.002307032,0.00224972,0.002965283,0.004065204,0.004992586,0.004198955,0.004888839,0.004777865,0.004887489,0.004281933,0.003284742,0.005929228,0.004902932,0.007813651,0.007775692
23,0.000843342,0.001412678,0.002344754,0.001605226,0.001577846,0.002452338,0.002023939,0.001403685,0.00301207,0.002147993,0.003402817,0.003205227,0.002079265,0.002514495,0.002515202,0.002176118,0.002633267,0.002570327,0.003377644,0.004614308,0.005653568,0.004771247,0.005544597,0.00542937,0.005559653,0.004856472,0.003762513,0.006742954,0.005595015,0.008858432,0.008824839
24,0.000953775,0.001589043,0.002620353,0.00180719,0.001778672,0.002750909,0.00227812,0.001592103,0.003378698,0.002423172,0.003821369,0.003605753,0.002358983,0.00284324,0.002850973,0.002472298,0.002988681,0.002919954,0.003825973,0.005209191,0.00636799,0.005391906,0.006254434,0.006135924,0.006289339,0.005478457,0.004284993,0.007626011,0.006348644,0.009988741,0.009960976
25,0.001073262,0.001778839,0.002915066,0.002024722,0.001995248,0.003071359,0.002551852,0.001796526,0.003772169,0.002720164,0.004271029,0.004036796,0.002662519,0.003198845,0.003215,0.002794183,0.003374487,0.003299834,0.004311679,0.00585147,0.007137605,0.006062686,0.007020198,0.006899513,0.007078678,0.006149529,0.004854223,0.008580925,0.007166289,0.011207398,0.011187047
26,0.001202138,0.001982486,0.003229364,0.002258321,0.002228099,0.003414307,0.002845756,0.002017588,0.004193239,0.003039714,0.004752698,0.004499297,0.002990813,0.00358228,0.003608365,0.003142831,0.003791885,0.003711194,0.004836157,0.006542734,0.007964132,0.006785316,0.007843706,0.007722092,0.007929774,0.00687131,0.005472245,0.009610177,0.008050392,0.012517161,0.012505927
27,0.001340733,0.002200397,0.00356371,0.002508482,0.002477744,0.003780362,0.003160447,0.002255916,0.004642649,0.003382556,0.005267261,0.00499418,0.003344799,0.00399451,0.004032146,0.003519298,0.004242072,0.004155255,0.005400792,0.007284552,0.008849258,0.007561499,0.008726741,0.008605585,0.008844699,0.007645396,0.006141097,0.010716209,0.009003365,0.01392072,0.013920425
28,0.001489379,0.002432983,0.003918558,0.002775692,0.002744695,0.004170124,0.003496535,0.002512138,0.005121126,0.003749416,0.005815588,0.005522357,0.003725407,0.00443649,0.004487409,0.003924637,0.004726238,0.004633232,0.006006952,0.008078465,0.00979464,0.008392913,0.009671052,0.009551883,0.009825493,0.008473358,0.006862812,0.011901413,0.010027586,0.015420695,0.015433279
29,0.001648405,0.002680646,0.004294351,0.003060435,0.003029461,0.004584181,0.003854618,0.002786877,0.005629386,0.004141015,0.006398533,0.006084722,0.00413356,0.004909163,0.004975215,0.004359896,0.005245561,0.005146332,0.006655993,0.008925993,0.010801899,0.009281206,0.010678354,0.010562845,0.010874161,0.009356743,0.007639414,0.013168135,0.011125402,0.017019637,0.017047153
30,0.001818137,0.002943787,0.004691525,0.003363187,0.003332544,0.005023112,0.004235288,0.003080754,0.00616813,0.004558062,0.007016932,0.006682156,0.004570178,0.005413465,0.005496614,0.004826121,0.005801215,0.005695755,0.007349253,0.009828626,0.011872622,0.010228001,0.011750325,0.011640295,0.011992674,0.010297072,0.008472922,0.014518673,0.012299123,0.018720024,0.018764637
31,0.001998901,0.003222799,0.005110507,0.003684421,0.003654442,0.005487486,0.004639132,0.003394387,0.006738046,0.005001262,0.007671609,0.007315526,0.005036172,0.005950322,0.006052649,0.005324351,0.006394362,0.00628269,0.008088057,0.010787832,0.013008362,0.011234888,0.012888606,0.01278602,0.013182967,0.011295842,0.009365344,0.015955271,0.013551018,0.020524257,0.020588239
