Design temperature <,40 deg C ambient temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design life =~ ,10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equation= ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg ,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time/Age [years],20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.023989435,0.026935575,0.030281372,0.03465574,0.039405833,0.044775113,0.050064914,0.059005955,0.067965698,0.076614436,0.084509816,0.097910628,0.109080001,0.12582073,0.143835471,0.161292256,0.181319427,0.204348313,0.232440596,0.257231167,0.287490676,0.325771724,0.358073235,0.399925983,0.442675635,0.483837098,0.528643962,0.569154743,0.622794165,0.669129012,0.716681427,,,,,,,,,,,,,0.008166586,0.009198015,0.010348055,0.011768268,0.013361311,0.015127191,0.016975974,0.019666035,0.022420184,0.025170691,0.02785527,0.031729024,0.035224601,0.040011775,0.044672981,0.049443906,0.054633434,0.06034568,0.066229565,0.072293971,0.077987555,0.083852603,0.089877003,0.094583694,0.098732433,0.102156022,0.103861277,0.104379402,0.102251859,0.099100618,0.093216279
7,0.032156022,0.03613359,0.040629427,0.046424008,0.052767143,0.059902303,0.067040888,0.07867199,0.090385883,0.101785128,0.112365086,0.129639652,0.144304602,0.165832505,0.188508452,0.210736162,0.235952861,0.264693992,0.298670161,0.329525138,0.365478231,0.409624326,0.447950238,0.494509677,0.541408068,0.58599312,0.632505239,0.673534145,0.725046023,0.76822963,0.809897706,,,,,,,,,,,,,0.009237896,0.010404378,0.011697261,0.013269787,0.015041831,0.016992815,0.019059825,0.021945267,0.02490523,0.027870079,0.030795214,0.034827091,0.038507587,0.0433914,0.047975951,0.052681304,0.057648907,0.0629672,0.068051066,0.073432969,0.077881489,0.081904689,0.086189196,0.088352289,0.089753251,0.090237557,0.088682537,0.086487586,0.08083546,0.074968296,0.067057819
8,0.041393917,0.046537968,0.052326688,0.059693794,0.067808975,0.076895118,0.086100713,0.100617256,0.115291112,0.129655206,0.1431603,0.164466743,0.182812189,0.209223905,0.236484403,0.263417465,0.293601768,0.327661192,0.366721227,0.402958107,0.44335972,0.491529016,0.534139434,0.582861966,0.631161319,0.676230677,0.721187776,0.760021731,0.805881484,0.843197926,0.876955525,,,,,,,,,,,,,0.010263314,0.011554948,0.012977991,0.014684452,0.016612576,0.018720518,0.020974448,0.023999645,0.027103149,0.030212984,0.033302871,0.037375786,0.041119131,0.045919891,0.050251395,0.054681529,0.059187363,0.063834849,0.067870847,0.07223166,0.07521401,0.077270997,0.079577866,0.079352976,0.078294222,0.076289314,0.072324979,0.068309463,0.060875316,0.053940105,0.045900947
9,0.051657231,0.058092916,0.06530468,0.074378246,0.084421551,0.095615636,0.107075161,0.124616901,0.142394261,0.15986819,0.176463171,0.201842529,0.223931319,0.255143796,0.286735798,0.318098994,0.352789131,0.391496041,0.434592074,0.475189767,0.51857373,0.568800013,0.6137173,0.662214942,0.70945554,0.752519991,0.793512756,0.828331194,0.866756799,0.89713803,0.922856472,,,,,,,,,,,,,0.01124108,0.01264706,0.014186631,0.016007989,0.018068012,0.020303582,0.02271055,0.02582051,0.029005361,0.032190551,0.035367115,0.039370113,0.043058297,0.047611434,0.051540819,0.055517144,0.05937101,0.063142513,0.065990615,0.069115839,0.070580051,0.070760617,0.071122811,0.068928488,0.065953944,0.062166409,0.056795791,0.051848733,0.044085778,0.037281982,0.030213575
10,0.062898311,0.070739976,0.07949131,0.090386235,0.102489563,0.115919217,0.129785712,0.150437411,0.171399622,0.192058742,0.211830286,0.241212642,0.266989617,0.30275523,0.338276617,0.373616138,0.412160141,0.454638554,0.500582689,0.544305606,0.589153782,0.639560629,0.684840111,0.73114343,0.775409485,0.8146864,0.850308546,0.880179927,0.910842577,0.934420012,0.953070047,,,,,,,,,,,,,0.012169437,0.013678178,0.015319863,0.017236593,0.019403434,0.021736582,0.024260909,0.027402119,0.030607502,0.033800039,0.036985755,0.040817169,0.044340966,0.048503369,0.051913205,0.055295618,0.058363879,0.061132299,0.062754306,0.064556291,0.064592317,0.063144091,0.061802931,0.05818686,0.053933726,0.049116054,0.043238676,0.038069832,0.030921253,0.024920404,0.019240072
11,0.075067748,0.084418154,0.094811174,0.107622828,0.121892997,0.137655799,0.154046621,0.177839531,0.202007124,0.225858781,0.248816041,0.282029812,0.311330582,0.351258599,0.390189822,0.428911756,0.47052402,0.515770853,0.563336995,0.608861897,0.653746099,0.702704721,0.746643042,0.78933029,0.829343211,0.863802453,0.893547223,0.91824976,0.94176383,0.959340416,0.972310118,,,,,,,,,,,,,0.013046724,0.014645998,0.016374777,0.01836705,0.020615103,0.023015526,0.025620498,0.028741772,0.031909487,0.035044725,0.03816519,0.041735278,0.044998138,0.04865285,0.051459438,0.054150287,0.056357457,0.058072416,0.058517354,0.059022904,0.057823276,0.055087595,0.05241142,0.047933254,0.043004746,0.037809116,0.032088088,0.027175133,0.021100523,0.016164195,0.011873735
12,0.088114472,0.099064152,0.11118595,0.125989878,0.142508101,0.160671325,0.179667119,0.206581302,0.233916611,0.260903506,0.286981231,0.32376509,0.356328721,0.399911449,0.44164926,0.483062043,0.526881477,0.573843269,0.621854349,0.667884801,0.711569375,0.757792316,0.799054461,0.837263543,0.872347957,0.901611569,0.925635311,0.945424893,0.962864354,0.975504612,0.984183853,,,,,,,,,,,,,0.013871438,0.015548509,0.017348927,0.019396818,0.021700317,0.024137922,0.02678654,0.029839801,0.0329154,0.035933568,0.038919764,0.042152711,0.0450737,0.048132782,0.050286123,0.052230791,0.053556416,0.054236432,0.053620476,0.052947835,0.050764667,0.047116398,0.043520572,0.038670149,0.033559429,0.028468365,0.023306844,0.018920979,0.014037723,0.010179439,0.007091704
13,0.10198591,0.114612661,0.128534877,0.145386695,0.164208417,0.184809247,0.206453659,0.236421103,0.26683201,0.296837074,0.325900995,0.3659178,0.40140242,0.448044231,0.491935382,0.535292834,0.580437892,0.628079701,0.675474824,0.720832636,0.762334043,0.804908715,0.842575034,0.875933692,0.905907386,0.930079934,0.948942154,0.964345871,0.976902077,0.985684051,0.991275557,,,,,,,,,,,,,0.014642275,0.016384034,0.01824038,0.020324072,0.022657447,0.025102792,0.027758483,0.030699473,0.033633237,0.036480699,0.039270869,0.042106114,0.044621821,0.047027409,0.04850927,0.049693792,0.050165592,0.049885649,0.048369825,0.04670023,0.043805624,0.039605022,0.035487591,0.030643047,0.025705499,0.021024876,0.016609801,0.012871227,0.009104646,0.006215146,0.004087467
14,0.116628185,0.130996695,0.146775256,0.165710767,0.186865865,0.209912039,0.234212142,0.267120576,0.300465248,0.333317773,0.365171864,0.408023915,0.446024241,0.49507164,0.540444652,0.584986626,0.630603485,0.67796535,0.72384465,0.767532865,0.806139667,0.844513737,0.878062625,0.906576739,0.931612885,0.95110481,0.965551955,0.977217098,0.986006723,0.991899197,0.995363025,,,,,,,,,,,,,0.015358158,0.01715126,0.019047736,0.021147727,0.023485947,0.025910653,0.028537941,0.031326805,0.034074556,0.036704785,0.039245889,0.041638751,0.043704183,0.045427838,0.046248303,0.046694605,0.04637911,0.045255666,0.043024218,0.040572843,0.037227444,0.03278778,0.028487496,0.023907117,0.019367245,0.015255863,0.011625586,0.008556985,0.005749221,0.003670643,0.002266676
15,0.131986343,0.148147955,0.165822993,0.186858494,0.210351811,0.235822692,0.262750083,0.298447381,0.334539804,0.370022558,0.404417753,0.449662665,0.489728424,0.540499478,0.586692956,0.631681232,0.676982595,0.723221017,0.766868867,0.808105709,0.84336711,0.877301517,0.906550121,0.930483856,0.95098013,0.966360674,0.977177541,0.985774083,0.991755943,0.99556984,0.997629701,,,,,,,,,,,,,0.016018256,0.01784925,0.019770143,0.021867439,0.024186326,0.026563455,0.029128565,0.031730328,0.034254044,0.036628301,0.038877025,0.040798666,0.04238718,0.043427786,0.043620722,0.043380217,0.042372132,0.040547529,0.037789116,0.034779226,0.031211057,0.026781943,0.022558646,0.018394959,0.014371503,0.010883166,0.007989917,0.005555702,0.003527773,0.002092101,0.001206441
