Design Life =~ ,80 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Temperature < ,20 deg C water temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg ,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
shape parameter = ,1.9944,1.9965,1.9954,1.9844,1.9918,1.9878,1.9907,1.9859,1.9831,1.987,1.9854,1.9867,1.9878,1.999,1.9868,1.9904,1.9954,1.9962,1.9889,1.9919,1.9901,1.988,1.9944,1.9866,1.9931,1.9982,1.9938,1.973,1.9913,1.9834,1.9797
scale parameter = ,49.398,48.818,48.342,47.775,47.39,46.936,46.417,46.021,45.478,45.105,44.589,44.194,43.666,43.387,42.775,42.412,41.969,41.496,41.051,40.581,40.131,39.684,39.188,38.741,38.269,37.918,37.409,36.713,36.519,35.877,35.476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time/Age [years],20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
58,0.747755894,0.756027071,0.762663936,0.769936996,0.775845488,0.78196046,0.789469382,0.794676568,0.802066728,0.80758734,0.814651462,0.82024586,0.827642957,0.832459721,0.839775185,0.845033693,0.851475849,0.857889613,0.863109878,0.869558054,0.875218849,0.880735517,0.887604196,0.892394822,0.898776394,0.903473479,0.90903708,0.915008959,0.918917912,0.925186047,0.929092814
59,0.759521862,0.767688186,0.774217803,0.781310528,0.787159776,0.793142043,0.800523626,0.805599859,0.812818906,0.818237683,0.825128581,0.830592769,0.837805253,0.842548136,0.849597196,0.854718199,0.860985677,0.867196022,0.872207706,0.878443497,0.883889553,0.889187648,0.895809243,0.900370084,0.906501018,0.911005131,0.916291829,0.921900557,0.92567324,0.931585165,0.935266385
60,0.770925075,0.778976403,0.785391521,0.792299045,0.798080343,0.803924563,0.811169991,0.816111503,0.823153048,0.828463373,0.835175072,0.840503643,0.847524897,0.852185924,0.858967665,0.86394619,0.870033011,0.876036035,0.880839482,0.886859093,0.892089356,0.897168511,0.903539677,0.90787396,0.913752454,0.918062771,0.923076661,0.928334186,0.931966104,0.937530896,0.94099252
61,0.781964646,0.789891465,0.796185391,0.802903579,0.808608689,0.814310128,0.821411302,0.826214887,0.833073337,0.838269182,0.844796524,0.849984728,0.856809048,0.861380859,0.867895328,0.872727131,0.878628242,0.884420989,0.889017283,0.894817929,0.899832224,0.904692934,0.91081153,0.914923187,0.920548616,0.92466521,0.929411282,0.934330196,0.937817893,0.943045537,0.946294089
62,0.792640599,0.800434034,0.806600645,0.813126076,0.818747249,0.82430177,0.831251314,0.835914316,0.842584862,0.847660793,0.853999417,0.85904316,0.865665736,0.870141601,0.876389752,0.8810713,0.886782557,0.89236298,0.896753896,0.902333763,0.90713274,0.911776314,0.917641345,0.92153494,0.926907788,0.93083157,0.935315621,0.939909024,0.943250039,0.948151294,0.951193781
63,0.80295382,0.810605652,0.816639392,0.82296934,0.828499329,0.833903386,0.84069465,0.845214948,0.851693551,0.856644725,0.862791052,0.867686881,0.874103779,0.878477604,0.884461243,0.888989695,0.894507838,0.899874762,0.904062714,0.909420914,0.914005996,0.918434494,0.924046051,0.927726709,0.932848498,0.93658116,0.9408097,0.945091077,0.948283891,0.952870165,0.955713996
64,0.812906018,0.82040869,0.82630457,0.83243698,0.837869055,0.843119681,0.849746737,0.854122726,0.860406097,0.865228262,0.871179473,0.875924561,0.882132698,0.886399028,0.89212075,0.896493939,0.901816563,0.906969642,0.91095763,0.916094154,0.920467483,0.924683661,0.93004285,0.933516192,0.938389405,0.941933355,0.945913518,0.949896625,0.952940606,0.957223825,0.959876731
65,0.822499673,0.829846293,0.83559989,0.841533354,0.846861309,0.851956099,0.85841374,0.862644314,0.868729892,0.873419376,0.879173387,0.883765517,0.889762632,0.893916651,0.899379782,0.903596191,0.908721711,0.913661382,0.91745294,0.922368606,0.926532986,0.930540235,0.935649113,0.938921185,0.943549188,0.946907491,0.950646942,0.9543457,0.95724104,0.961233538,0.963703495
66,0.831737991,0.838922336,0.844529784,0.850263511,0.855481675,0.86041877,0.866702497,0.870787027,0.876672956,0.881226659,0.886782093,0.891219639,0.897004261,0.901041784,0.906250319,0.910309054,0.915236671,0.919964109,0.92356325,0.92825965,0.932218491,0.936020778,0.940882277,0.943959489,0.948346452,0.951522762,0.955029617,0.95845801,0.961205662,0.964920068,0.967215226
67,0.840624859,0.84764137,0.853099351,0.858633144,0.863736377,0.868514448,0.874620458,0.878558772,0.884243872,0.888659254,0.894015409,0.898297311,0.903868729,0.907786191,0.912744736,0.916645493,0.921375153,0.925892221,0.929303388,0.933782833,0.937540092,0.941141901,0.945759756,0.948648816,0.952799634,0.955798136,0.959080873,0.96225286,0.964854476,0.968303607,0.970432221
68,0.849164793,0.85600857,0.861314306,0.866648527,0.871632226,0.876250448,0.88217562,0.885967978,0.891451718,0.895726781,0.900883603,0.905009343,0.910367563,0.914162011,0.918875718,0.922618755,0.927151109,0.931460305,0.934688319,0.93895378,0.942513908,0.945920179,0.950298854,0.953006711,0.956926926,0.959752266,0.962819653,0.965749082,0.968206944,0.971403714,0.973374088
69,0.857362891,0.864029687,0.869180925,0.874316467,0.879176559,0.883634594,0.889376469,0.89302354,0.898306003,0.902439276,0.907397319,0.911366897,0.916512607,0.920181678,0.92465619,0.928242295,0.932578652,0.93668306,0.939733069,0.943788124,0.947156004,0.950372078,0.954516693,0.957050478,0.960746198,0.963403427,0.966264444,0.96896498,0.971281935,0.974239264,0.976059688
70,0.865224789,0.871710995,0.876705991,0.881644245,0.886377183,0.890675156,0.896231916,0.899734752,0.904816609,0.908807125,0.913567521,0.917381425,0.922315953,0.925857857,0.930099247,0.9335297,0.937671983,0.941575221,0.944452652,0.948301424,0.951482321,0.954513884,0.958430137,0.960797113,0.964274937,0.966769447,0.969433217,0.971918279,0.974097671,0.976828406,0.978507111
71,0.872756611,0.879059243,0.883896748,0.888639571,0.893242324,0.897380798,0.902751244,0.906111257,0.910993725,0.914841003,0.919405421,0.9230646,0.927789872,0.931203369,0.935218083,0.938494624,0.942445324,0.946151492,0.948862004,0.952509108,0.955508612,0.958361638,0.962055738,0.964263246,0.967530189,0.969867657,0.972343382,0.974626082,0.976671691,0.979188533,0.980733639
72,0.879964921,0.886081608,0.890760845,0.895310529,0.899780573,0.903760521,0.908944047,0.912162981,0.916847795,0.920551815,0.924922426,0.928428258,0.932946756,0.936231132,0.940025937,0.943150727,0.946912854,0.950426483,0.952975924,0.956426405,0.959250383,0.961931082,0.965409676,0.967465091,0.970528513,0.972714846,0.975011745,0.977104839,0.979020817,0.981336254,0.982755736
73,0.886856682,0.892785641,0.897306291,0.901665526,0.906000831,0.909823617,0.914820181,0.917900086,0.922389461,0.92595064,0.93013008,0.933484343,0.937799059,0.940954099,0.944536026,0.947511614,0.951088653,0.954414651,0.956809015,0.960068298,0.962722838,0.965237611,0.968507712,0.970418402,0.973285938,0.975327218,0.977454475,0.979370322,0.981161129,0.983287386,0.984589032
74,0.893439208,0.899179228,0.903541405,0.907713251,0.911912264,0.91557961,0.920389708,0.923332918,0.927629509,0.931048677,0.935040006,0.938244848,0.942359244,0.945385205,0.9487615,0.951590783,0.954986645,0.958130252,0.960375636,0.96344947,0.96594084,0.968296224,0.971365152,0.973138435,0.975817931,0.977720365,0.979687077,0.981437605,0.983107956,0.985056939,0.986248325
75,0.899720123,0.905270541,0.909474771,0.913462623,0.917524252,0.921038218,0.92566285,0.928471952,0.932578826,0.935857198,0.939663863,0.942721769,0.94663973,0.949537312,0.952715388,0.955401579,0.958620552,0.96158729,0.96368986,0.966584264,0.968918864,0.971121492,0.973996806,0.975639917,0.97813937,0.979909246,0.981724378,0.983321054,0.984875861,0.986659118,0.987747578
76,0.905707315,0.911067994,0.915115195,0.918922747,0.922846347,0.926209297,0.930649943,0.933327754,0.937248346,0.940387495,0.944013296,0.946927057,0.950652851,0.953423164,0.956410557,0.958957146,0.962003851,0.964799476,0.966765431,0.969486648,0.971670966,0.973727527,0.976416966,0.977937026,0.980264522,0.981908163,0.98358051,0.98503432,0.986478642,0.988107329,0.989099935
77,0.911408901,0.916580203,0.920471657,0.924102877,0.927888225,0.931102806,0.935361388,0.937910931,0.941649014,0.944650846,0.948099892,0.950872577,0.954410808,0.957055345,0.959859666,0.962270388,0.965149735,0.967780196,0.969615734,0.97217018,0.974210754,0.97612795,0.978639379,0.980043366,0.982207031,0.983730757,0.985268908,0.98659034,0.987929334,0.989414185,0.99031773
78,0.916833182,0.921815945,0.925553277,0.929012372,0.932659648,0.935728763,0.939807615,0.942232093,0.94579174,0.948658463,0.951935143,0.954570065,0.957925636,0.960446239,0.963075139,0.965353936,0.968071081,0.970542474,0.972253762,0.974647982,0.976551363,0.978335877,0.980677232,0.981971957,0.983979906,0.985389997,0.986802307,0.98800134,0.989240217,0.990591522,0.991412505
79,0.921988612,0.926784118,0.930369272,0.933660659,0.937170425,0.940097206,0.943999042,0.946301813,0.949687363,0.952421466,0.955530405,0.958031095,0.961209163,0.963607994,0.966069123,0.968220117,0.970780416,0.973098946,0.974692096,0.97693272,0.978705439,0.980363901,0.98254314,0.983735226,0.985595519,0.986898182,0.988192743,0.989278843,0.99042283,0.991650416,0.992395036
80,0.926883754,0.931493708,0.934928922,0.938057196,0.941430375,0.944218157,0.947946038,0.950130597,0.95334662,0.955950839,0.958896871,0.961267046,0.964272986,0.966552492,0.968853468,0.970880926,0.9732899,0.97546184,0.976942881,0.979036587,0.980685121,0.982224079,0.984249142,0.985345004,0.987065604,0.988266945,0.989451567,0.990433686,0.991487986,0.99260121,0.993275356
81,0.931527254,0.935953751,0.939241534,0.942211444,0.945449293,0.948101589,0.951658893,0.953728842,0.95678011,0.959257406,0.962045535,0.964289071,0.967128438,0.969291325,0.9714397,0.973348001,0.975611295,0.977642957,0.979017812,0.980971288,0.982502034,0.983927927,0.985806689,0.986812522,0.988401264,0.989507258,0.990589454,0.991476029,0.99244579,0.99345353,0.99406278
82,0.935927803,0.940173303,0.943316408,0.946132826,0.949236918,0.951757396,0.955147784,0.957106818,0.959998267,0.962351797,0.964987169,0.967108075,0.969786566,0.971835765,0.973838997,0.975632611,0.977755958,0.979653652,0.980928123,0.98274803,0.984167282,0.985486417,0.987226655,0.988148422,0.989612973,0.990629447,0.991616415,0.992415381,0.993305666,0.994216318,0.994765939
83,0.940094112,0.944161408,0.947162811,0.949830709,0.952802903,0.955195364,0.958422748,0.960274631,0.963011338,0.965244431,0.967732301,0.969734691,0.972258112,0.97419675,0.976062177,0.977745631,0.97973482,0.981504831,0.982684577,0.984377523,0.985691445,0.986909977,0.988519336,0.989362755,0.990710593,0.991643205,0.992541822,0.993260615,0.994076378,0.994897858,0.995392806
84,0.944034878,0.94792707,0.950789945,0.95331437,0.956156792,0.958425144,0.961493658,0.963242203,0.965829352,0.967945484,0.970291189,0.97217926,0.974553492,0.976384865,0.978119684,0.97969754,0.981558382,0.983206938,0.984297463,0.985869971,0.98708458,0.988208493,0.989694457,0.990464998,0.991703387,0.992557606,0.99337442,0.994019993,0.994766055,0.995505808,0.995950734
85,0.947758759,0.951479228,0.954206924,0.956592971,0.959307991,0.961456229,0.9643702,0.966019254,0.968462109,0.970464879,0.972673807,0.974451814,0.976682784,0.978410329,0.980021573,0.981498403,0.983236704,0.984769952,0.985776591,0.987235076,0.988356225,0.989391319,0.990761185,0.991464065,0.992600031,0.993381128,0.994122357,0.994701191,0.995382225,0.996047228,0.996446482
86,0.951274354,0.954826729,0.957422749,0.959675543,0.962265747,0.964297934,0.967061849,0.968615275,0.970919156,0.972812262,0.974889831,0.976562065,0.978655717,0.980282984,0.981777505,0.983157871,0.984779404,0.986203388,0.987131297,0.988482042,0.989515404,0.990467282,0.991728139,0.99236832,0.993408637,0.994121674,0.994793203,0.995311325,0.995931838,0.996528611,0.996886254
87,0.954590172,0.957978307,0.960446284,0.96257096,0.965039131,0.966959374,0.969577859,0.971039518,0.973209774,0.974996993,0.976948624,0.978519392,0.980481659,0.982012286,0.983396742,0.984685175,0.986195655,0.987516296,0.988370445,0.989619582,0.99057064,0.991444696,0.992603406,0.993185592,0.99413677,0.994786592,0.995393974,0.995856976,0.996421297,0.996955919,0.997275728
88,0.957714619,0.960942564,0.963286243,0.965287921,0.967637015,0.969449453,0.97192724,0.973300978,0.975342967,0.977028131,0.978859226,0.980332832,0.982169614,0.983607306,0.984888146,0.986089126,0.98749419,0.988717267,0.98950243,0.990655924,0.991529961,0.992331374,0.993394556,0.993923198,0.994791473,0.995382699,0.995931162,0.996344217,0.996856488,0.997334612,0.99762009
89,0.960655972,0.96372795,0.965951163,0.967834938,0.970068062,0.971776844,0.974118749,0.975408382,0.977327446,0.978914428,0.98063035,0.982011077,0.983728217,0.98507672,0.986260173,0.987378116,0.9886833,0.989814437,0.990535191,0.991598823,0.992400913,0.993134643,0.994108662,0.994587958,0.995379284,0.995916307,0.996410757,0.996778639,0.99724281,0.997669675,0.997924065
90,0.963422369,0.966342745,0.968449398,0.970220318,0.972340708,0.973949979,0.976160876,0.97737018,0.979171629,0.980664319,0.982270373,0.983562467,0.985165731,0.986428813,0.987520882,0.988560123,0.989770845,0.990815497,0.991476217,0.992455575,0.993190578,0.993861358,0.994752318,0.99518622,0.995906261,0.996393247,0.996838279,0.997165384,0.997585205,0.997965657,0.998191953
91,0.966021787,0.968795049,0.970789099,0.972452152,0.974463153,0.975977038,0.97806184,0.979194537,0.980883628,0.982285918,0.983787335,0.984994988,0.986490046,0.987671478,0.988677934,0.989642713,0.99076426,0.991727702,0.992332559,0.993233027,0.993905586,0.994517923,0.995331656,0.995723873,0.996378008,0.996818894,0.997218796,0.997509162,0.997888183,0.998226693,0.99842765
92,0.96846203,0.971092765,0.972978204,0.974538304,0.976443351,0.977865942,0.979829574,0.980889325,0.982471246,0.983787015,0.985188934,0.986316275,0.987708685,0.988812223,0.989738597,0.99063305,0.991670563,0.99255788,0.993110843,0.993937593,0.994552132,0.995110306,0.99585237,0.996206376,0.996799695,0.997198192,0.997556961,0.997814288,0.998155858,0.99845654,0.998634688
93,0.970750719,0.97324359,0.975024428,0.976486404,0.978289001,0.979624343,0.981471728,0.98246212,0.983941977,0.985175074,0.986482532,0.987533611,0.988828805,0.989858173,0.990709756,0.991537904,0.992496366,0.993312449,0.993817284,0.99457527,0.995135993,0.99564406,0.996319736,0.996638776,0.997176084,0.99753568,0.997857027,0.998084698,0.998391967,0.998658597,0.998816254
94,0.97289528,0.975255003,0.976935254,0.978303836,0.980007542,0.981259623,0.982995659,0.9839202,0.985303001,0.986457234,0.987675151,0.988653932,0.989857202,0.990816077,0.991597918,0.992363658,0.993247887,0.993997426,0.994457697,0.995151653,0.995662545,0.996124336,0.996738632,0.997025733,0.997511551,0.997835516,0.998122883,0.998323984,0.998599904,0.998835941,0.998975225
95,0.974902933,0.977134261,0.978717928,0.979997741,0.981606148,0.982778888,0.984408434,0.985270543,0.986561189,0.987640312,0.988773481,0.989683828,0.990800317,0.991692317,0.992409225,0.993116324,0.993930963,0.994618444,0.995037517,0.995671956,0.996136786,0.996555913,0.99711356,0.997371536,0.997810109,0.998101503,0.99835807,0.99853541,0.998782741,0.998991343,0.999114187
96,0.97678069,0.978888389,0.98037945,0.981575003,0.983091723,0.984188966,0.985716825,0.986519828,0.9877231,0.988730801,0.98978388,0.990629553,0.991664246,0.992492917,0.993149459,0.993801548,0.99455106,0.995180763,0.995561813,0.996141023,0.996563347,0.996943206,0.997448667,0.997680129,0.998075433,0.998337107,0.99856581,0.998721941,0.998943253,0.999127302,0.99923546
97,0.97853534,0.980524177,0.981926573,0.983042254,0.984470903,0.985496406,0.98692731,0.987674436,0.988794987,0.98973488,0.990712385,0.991497031,0.992454744,0.993223552,0.993824058,0.994424629,0.995113292,0.995689291,0.996035303,0.99656335,0.996946514,0.997290294,0.997747765,0.997955132,0.998310881,0.998545489,0.998749029,0.998886262,0.999083946,0.999246059,0.999341126
98,0.980173454,0.982048177,0.983365801,0.984405868,0.985750052,0.98670748,0.988046081,0.988740454,0.989782801,0.990658417,0.991564711,0.992291861,0.993177238,0.993889557,0.994438126,0.994990526,0.995622431,0.996148594,0.99646237,0.996943101,0.997290249,0.997600933,0.998014352,0.998199859,0.998519515,0.998729519,0.998910376,0.999030801,0.999207071,0.999349626,0.999433045
99,0.981701373,0.983466696,0.984703385,0.985671961,0.986935265,0.987828184,0.989079039,0.989723677,0.990692196,0.991506973,0.992346269,0.993019328,0.993836839,0.994495943,0.994996443,0.995503875,0.996082927,0.996562918,0.996847081,0.997284127,0.997598204,0.997878579,0.998251632,0.99841734,0.99870412,0.998891801,0.999052248,0.999157752,0.999314654,0.999439801,0.999512877
100,0.983125212,0.984785802,0.985945322,0.986846395,0.988032368,0.98886424,0.990031801,0.990629615,0.991528534,0.992285813,0.993062164,0.993684414,0.994438345,0.995047405,0.995503483,0.995969002,0.996498916,0.996936199,0.997193202,0.997589981,0.99787374,0.998126406,0.998462534,0.99861034,0.998867228,0.999034691,0.999176807,0.999269088,0.999408509,0.999518192,0.999582099
101,0.984450852,0.986011316,0.98709736,0.987934775,0.989046923,0.989821101,0.990909708,0.991463496,0.992296893,0.992999913,0.99371721,0.994291804,0.994986259,0.995548336,0.99596342,0.996389938,0.996874239,0.997272082,0.997504212,0.997863935,0.998119947,0.998347321,0.998649732,0.998781376,0.999011135,0.999160321,0.999286002,0.999366585,0.999490259,0.999586231,0.999642024
102,0.985683947,0.98714882,0.988164996,0.988942456,0.989984228,0.990703954,0.991717828,0.992230276,0.993002073,0.993653965,0.994315939,0.994845898,0.9954848,0.99600284,0.996380149,0.996770429,0.99721246,0.997573936,0.997783323,0.998109002,0.99833966,0.998543985,0.998815659,0.998932739,0.999137918,0.999270612,0.999381583,0.999451837,0.999561355,0.99964519,0.999693819
103,0.986829919,0.988203653,0.989153481,0.989874544,0.990849326,0.991517727,0.99246096,0.992934643,0.993648606,0.994252391,0.994862607,0.995350824,0.99593791,0.996414742,0.996757292,0.997113956,0.997516874,0.997844871,0.998033494,0.998327945,0.998535472,0.998718828,0.998962529,0.999066505,0.999249454,0.999367293,0.999465121,0.999526272,0.999623087,0.999696201,0.999738514
104,0.987893961,0.989180917,0.990067822,0.9907359,0.991647006,0.992267092,0.993143646,0.993581025,0.994240763,0.994799348,0.995361211,0.995810443,0.996349273,0.996787605,0.997098217,0.997423743,0.997790527,0.99808775,0.998257445,0.998523298,0.998709756,0.998874064,0.999092353,0.999184557,0.999347437,0.999451918,0.999538026,0.999591166,0.999676607,0.999740265,0.999777022
105,0.988881039,0.990085478,0.990912785,0.991531145,0.992381812,0.992956474,0.993770174,0.994173599,0.994782564,0.99529874,0.995815493,0.996228369,0.996722318,0.99712474,0.997406047,0.997702775,0.998036229,0.99830521,0.998457674,0.998697379,0.998864676,0.999011709,0.999206951,0.999288598,0.999433389,0.999525882,0.999601554,0.999647659,0.999722934,0.999778268,0.999810145
106,0.989795897,0.990921971,0.991692902,0.992264668,0.993058047,0.993590059,0.994344591,0.994716299,0.995277785,0.995754228,0.996228953,0.996607973,0.997060241,0.997429219,0.997683675,0.997953809,0.998256566,0.998499667,0.998636472,0.998852306,0.999002205,0.999133597,0.999307969,0.999380163,0.999508679,0.999590432,0.99965683,0.999696766,0.999762972,0.999810992,0.999838591
107,0.990643056,0.991694807,0.992412477,0.992940626,0.993679781,0.994171796,0.994870706,0.995212825,0.995729972,0.996169239,0.99660486,0.996952395,0.99736601,0.99770389,0.997933778,0.99817939,0.998453918,0.99867334,0.998795934,0.998990009,0.999124136,0.999241387,0.999396894,0.999460638,0.999574537,0.999646683,0.999704853,0.999739389,0.999797522,0.999839126,0.999862982
108,0.991426824,0.992408172,0.993075586,0.993562958,0.994250857,0.994705412,0.9953521,0.995666651,0.996142444,0.996546977,0.996946264,0.99726456,0.997642378,0.997951387,0.998158827,0.99838186,0.998630469,0.998828259,0.998937974,0.999112248,0.999232098,0.999336585,0.999475067,0.999531269,0.999632061,0.99969563,0.999746512,0.999776331,0.999827289,0.999863276,0.999883862
109,0.992151294,0.993066038,0.993686093,0.994135386,0.994774899,0.995194413,0.995792138,0.996081035,0.996518308,0.996890433,0.997256005,0.997547184,0.997891896,0.998174142,0.998361099,0.998563375,0.998788221,0.998966277,0.999064339,0.99922062,0.999327567,0.999420551,0.999543694,0.999593175,0.999682234,0.999738159,0.999782597,0.999808302,0.999852895,0.999883974,0.999901709
110,0.992820355,0.993672168,0.994247645,0.994661421,0.995255321,0.995642096,0.996193974,0.996459029,0.996860467,0.997202394,0.997536722,0.997802787,0.998116925,0.998374401,0.998542693,0.998725913,0.998929005,0.999089088,0.99917662,0.999316577,0.999411881,0.999494514,0.999603858,0.99964736,0.999725934,0.999775057,0.999813808,0.99983593,0.999874889,0.999901684,0.999916938
111,0.993437694,0.994230117,0.994763689,0.995144377,0.995695333,0.996051559,0.99656056,0.996803484,0.997171629,0.997485455,0.997790868,0.998033705,0.998319646,0.998554228,0.998705536,0.998871288,0.999054494,0.99919823,0.999276263,0.999401433,0.999486245,0.999559578,0.999656531,0.999694721,0.99976394,0.999807023,0.999840762,0.99985977,0.99989375,0.999916815,0.999929913
112,0.994006802,0.994743248,0.995237473,0.99558737,0.996097949,0.996425702,0.996894658,0.997117065,0.997454316,0.997742029,0.998020715,0.998242099,0.998502069,0.998715524,0.998851399,0.99900116,0.999166217,0.999295108,0.999364581,0.999476376,0.999551749,0.99961674,0.999702582,0.999736061,0.999796949,0.999834676,0.999864005,0.999880312,0.9999099,0.999929722,0.999940951
113,0.994530982,0.995214729,0.995672055,0.995993334,0.996465996,0.996767246,0.997198848,0.997402256,0.997710875,0.997974354,0.998228369,0.998429963,0.998666046,0.998860034,0.998981904,0.999117049,0.999265563,0.999380992,0.999442765,0.99954248,0.999609375,0.999666894,0.999742789,0.999772097,0.999825576,0.999858562,0.999884019,0.999897985,0.999923708,0.999940715,0.999950325
114,0.995013351,0.995647548,0.996070309,0.996365019,0.996802123,0.99707873,0.997475532,0.997661371,0.997943488,0.998184504,0.998415776,0.99859914,0.998813281,0.998989358,0.999098534,0.999220338,0.999353797,0.999457037,0.999511893,0.999600715,0.999660005,0.99971084,0.999777846,0.999803466,0.999850368,0.999879164,0.999901226,0.999913169,0.999935493,0.999950062,0.999958273
115,0.995456852,0.996044512,0.996434935,0.996705007,0.997108806,0.997362528,0.997726952,0.997896561,0.998154177,0.998374402,0.998584733,0.998751325,0.99894534,0.99910496,0.999202648,0.999312292,0.999432069,0.999524287,0.999572938,0.999651952,0.999704431,0.999749298,0.999808371,0.999830735,0.999871809,0.999896908,0.999915999,0.999926195,0.999945539,0.999957998,0.999965003
116,0.995864255,0.996408262,0.996768465,0.997015716,0.997388359,0.997620854,0.997955188,0.998109824,0.998344818,0.998545822,0.998736897,0.998888081,0.999063656,0.999208178,0.999295482,0.999394058,0.999501421,0.999583688,0.99962678,0.999696974,0.999743362,0.999782909,0.999834914,0.999854408,0.999890324,0.999912168,0.999928663,0.999937354,0.999954087,0.999964726,0.999970691
117,0.996238169,0.996741275,0.997073271,0.997299407,0.997642941,0.997855769,0.998162177,0.998303014,0.998517146,0.998700404,0.998873794,0.999010839,0.999169544,0.999300235,0.999378166,0.999466682,0.999562794,0.99963609,0.999674209,0.999736487,0.999777436,0.999812244,0.999857963,0.999874932,0.999906291,0.999925273,0.999939502,0.999946899,0.99996135,0.99997042,0.999975492
118,0.996581044,0.997045871,0.997351569,0.997558191,0.997874562,0.998069192,0.99834971,0.998477847,0.998672763,0.998839659,0.998996828,0.999120916,0.999264207,0.999382245,0.999451726,0.999531111,0.999617043,0.999682261,0.999715939,0.999771119,0.999807219,0.999837816,0.99987795,0.9998927,0.999920041,0.999936511,0.999948767,0.999955051,0.999967512,0.999975231,0.999979537
119,0.996895179,0.997324225,0.997605432,0.997794039,0.998085096,0.998262904,0.998519452,0.998635914,0.998813151,0.998964978,0.999107288,0.999219516,0.999348743,0.999455221,0.999517095,0.999588203,0.999664937,0.999722894,0.99975261,0.999801437,0.999833218,0.999860077,0.99989526,0.999908062,0.999931864,0.999946133,0.999956674,0.999962005,0.999972731,0.999979291,0.99998294
120,0.997182731,0.997578366,0.997836793,0.998008789,0.998276281,0.998438557,0.99867294,0.99877868,0.998939673,0.999077641,0.999206355,0.999307744,0.999424152,0.999520085,0.99957512,0.999638736,0.999707169,0.999758608,0.999784795,0.999827943,0.999855886,0.999879431,0.999910229,0.999921327,0.999942017,0.99995436,0.999963412,0.999967927,0.999977145,0.999982711,0.999985799
121,0.997445718,0.997810193,0.998047454,0.998204148,0.998449732,0.998597685,0.998811594,0.998907502,0.999053586,0.999178822,0.999295112,0.999386606,0.999491347,0.999577674,0.999626568,0.999683412,0.999744366,0.999789961,0.999813008,0.999851088,0.999875623,0.999896236,0.999923158,0.999932764,0.999950724,0.999961384,0.999969145,0.999972963,0.999980873,0.999985588,0.999988196
122,0.997686028,0.998021474,0.99823909,0.998381706,0.998606945,0.998741706,0.998936727,0.999023626,0.999156043,0.9992696,0.99937455,0.999457021,0.999551158,0.999628746,0.999672132,0.999722864,0.999777088,0.999817452,0.99983771,0.999871273,0.999892787,0.999910808,0.99993431,0.999942612,0.999958179,0.999967373,0.999974017,0.99997724,0.999984016,0.999988003,0.999990204
123,0.997905423,0.998213856,0.998413261,0.998542938,0.998749308,0.998871929,0.999049546,0.999128203,0.999248106,0.99935096,0.999445573,0.99951983,0.999604338,0.999673987,0.999712441,0.999757662,0.99980584,0.999841527,0.999859311,0.999888854,0.999907694,0.999923428,0.999943915,0.999951081,0.999964553,0.99997247,0.99997815,0.999980867,0.999986663,0.999990029,0.999991882
124,0.99810555,0.998388873,0.998571415,0.998689212,0.998878101,0.998989566,0.999151165,0.999222288,0.999330747,0.999423806,0.999509008,0.999575793,0.999651572,0.999714019,0.999748061,0.999788321,0.999831072,0.999862586,0.999878178,0.999904148,0.999920625,0.999934344,0.999952177,0.999958353,0.999969997,0.999976804,0.999981652,0.999983938,0.999988887,0.999991725,0.999993283
125,0.99828794,0.99854795,0.998714893,0.998821796,0.99899451,0.999095732,0.999242607,0.999306851,0.999404857,0.999488962,0.999565606,0.999625604,0.99969348,0.999749401,0.999779502,0.999815301,0.999853191,0.999880982,0.999894636,0.999917435,0.999931827,0.999943772,0.999959274,0.99996459,0.999974638,0.999980482,0.999984614,0.999986534,0.999990754,0.999993143,0.99999445
126,0.99845402,0.998692409,0.998844939,0.998941862,0.999099626,0.999191456,0.99932481,0.999382783,0.99947125,0.999547182,0.999616052,0.999669894,0.99973062,0.999780638,0.999807222,0.999839018,0.999872556,0.999897035,0.999908975,0.999928966,0.999941518,0.999951906,0.999965362,0.999969932,0.99997859,0.9999836,0.999987116,0.999988727,0.999992319,0.999994326,0.999995421
127,0.998605119,0.998823475,0.998962703,0.999050493,0.999194456,0.999277683,0.999398637,0.999450897,0.999530672,0.99959915,0.999660969,0.999709232,0.999763501,0.999808184,0.999831636,0.999859841,0.999889491,0.999911025,0.999921454,0.999938958,0.999949893,0.999958914,0.999970578,0.9999745,0.999981951,0.999986239,0.999989226,0.999990575,0.999993628,0.999995312,0.999996229
